order_id,customer_id,date,city,channel,product,quantity,unit_price,promo_code,distance_km,delay_min,rating,comment,is_bad_review
O002602,C0309,2025-11-11 13:45:00,  Paris  ,store,tea,1,"2,79",WELCOME10,0.0,20.7,4,"Très bon, je recommanderai 👍",0
O000369,C0274,10/17/2025 05:54 PM,  Lyon  ,app, latte,3,3.59,WELCOME10,2.342044306705866,13.0,,"Très bon, je recommanderai 👍",0
O002524,C0065,2025-10-06 13:29:00,Lyon ,  store  ,Tea,1,2.21,,0.0,14.2,4,"Parfait, rien à dire.",0
O000846,C0345,22/09/2025 08:13,lyon,WEB,tea,5,2.55,,1.8496008536978086,8.0,3,"Livraison rapide, produit conforme.",0
O000257,C0324,2025-12-04 14:25:00,NANTES,  app  ,  cookie  ,1,"1,33",HAPPYHOUR,1.4801733103449417,14.5,5,Super cookie ! Rapide et délicieux 😍,0
O001223,C0258,13/12/2025 14:48,lyon,  store  , eta,1,"2,99",,0.0,-4.9,5/5,"Parfait, rien à dire. !!!",0
O001993,C0332,2025/11/07,nantes,  app  ,tea,2,"2,56",,1.756730700790963,6.7,4,"Livraison rapide, produit conforme.",0
O000212,C0258,2026/01/10,  Lyon  ,  store  ,  cookie  ,2,2.12,,0.0,6.3,4,,0
O002690,C0156,2025-09-03 09:18:00,Lyon,,COOKIE,1,"1,63",,1.3482709015277243,11.8,4,"Accueil top, commande nickel.",0
O001950,C0237,2025-11-27 20:53:00,  Paris  , app,AMERICANO,2,2.18,HAPPYHOUR,2.5309559832018,9.0,2/5,,1
O001363,C0008,08/09/2025 18:59,Toulouse, pap,cookie,1,1.8,,1.67492544827471,20.0,4,"Livraison rapide, produit conforme.",0
O002152,C0097,2026-01-06 13:27:00,lyon,  app  ,  latte  ,3,,,0.820031560736978,21.7,1,"J'adore ce café, merci ! ☕",0
O002154,C0220,06/11/2025 14:32,Nice ,store,  cappuccino  ,1,3.35,,0.0,6.1,4,"J'adore ce café, merci ! ☕",0
O000273,C0213,2025-11-15 17:22:00,BORDEAUX, web,Cappuccino,1,"3,51",STUDENT,3.8716470243803216,17.9,3,"Livraison rapide, produit conforme. !!!",0
O002207,C0089,2025-09-24 12:20:00,paris,WEB,cookie ,4,161,HAPPYHOUR,3.792271922895334,25.1,3,Super cookie ! Rapide et délicieux 😍,0
O002094,C0050,2025-10-03 17:32:00,Toulouse,APP,cappuccino ,2,3.21,,0.5700754058693347,10.2,3/5,"Accueil top, commande nickel.",0
O001711,C0406,2025-09-30 10:30:00,Paris,web ,cappuccino ,1,3.43,,5.250551359612788,17.7,5,Super cappuccino ! Rapide et délicieux 😍 !!!,0
O001264,C0434,2025-09-19 18:13:00,PARIS, app,cookie,4,"1,92",,1.9243347653782852,24.8,,Super cookie ! Rapide et délicieux 😍,0
O002124,C0172,12/11/2025 20:15,NANTES,STORE,cokoie ,1,1.22,,0.0,3.1,3,"Accueil top, commande nickel.",0
O000799,C0326,2025-11-18 13:07:00, Paris, app,latte,1,3.90€,WELCOME10,4.0629501817337434,25.4,5,Super latte ! Rapide et délicieux 😍,0
O000081,C0154,2025-09-08 19:19:00,Lyon ,store,americano,3,2.24,,0.0,14.2,1,,0
O000001,C0128,2025/12/27, Paris,store, mocha,1,"4,17",,0.0,12.6,3,"J'adore ce café, merci ! ☕ !!!",0
O000415,C0284,2025-09-14 12:00:00,Pairs,  store  , tea,0,"2,73",WELCOME10,0.0,22.6,1,,1
O001805,C0406,18/11/2025 18:09,paris,web,  cpapuccino  ,1,"3,40",STUDENT,,26.3,4,,0
O002214,C0407,2025-12-09 12:02:00,Paris, store,ESPRESSO,1,2.16€,,,8.4,5,"Parfait, rien à dire.",0
O001322,C0069,2025-12-08 19:21:00,PARIS,Web,Americano,-1,2.59,STUDENT,2.8220636969196,20.1,4,"Accueil top, commande nickel.",0
O001568,C0006,09/03/2025 01:54 PM,Lyon , app,cappuccino ,1,3.56,,4.285406701688401,22.4,,"Livraison rapide, produit conforme.",0
O000784,C0216,05-09-25 17h47,Paris,  wbe  ,tea ,3,2.81,,3.576266217014369,16.5,2,"Pas bon, trop sucré / trop amer.",1
O002992,C0416,2025/09/01,paris,APP,ESPRESSO,2,"2,28",,0.7424405445141878,21.2,3,"J'adore ce café, merci ! ☕",0
O001413,C0358,21/11/2025 12:19, Lyon,app,cappuccino,1,3.88€,,2.3810950846461383,28.9,5,"Trop long, 29 min d'attente, inadmissible.",1
O000458,C0406,11/12/2025 12:15,Paris,WEB,brownie,2,"2,28",,0.8912193005539202,18.6,3,Déçue… brownie froid et pas bon 😡,1
O000140,C0009,2025-10-17 14:33:00,marseille,APP,Espresso,1,2.36,VIP,1.8380412220102498,14.7,1,"Horrible expérience, remboursement ?",1
O002231,C0147,2025-10-29 13:20:00,  Toulouse  ,web , tea,2,2.77€,,1.2836607507799398,21.3,1,"Service catastrophique, je ne reviendrai pas.",1
O001026,C0004,13-12-25 19h07,nice,  app  ,SANDWICH,2,5.78,,0.6950436640032224,10.5,5,"J'adore ce café, merci ! ☕",0
O000089,C0411,02/12/2025 10:55,bordeaux,web ,americano,0,1.79€,,1.4059374615689333,20.2,5,,0
O001443,C0417,2025-10-18 14:10:00, Paris,App,  americano  ,1,2.07,WELCOME10,3.199623361216784,14.9,,"Accueil top, commande nickel.",0
O001832,C0163,24-11-25 13h50,  Lille  ,  app  ,  latte  ,1,4.13,,3.3421175217086145,20.9,5,"Très bon, je recommanderai 👍",0
O002577,C0416,2025-11-18 14:47:00,paris,app ,americano ,1,2.49€,,3.867789629910581,13.7,2,"Trop long, 14 min d'attente, inadmissible.",1
O000255,C0401,2025-09-15 08:46:00,Paris,App,,0,3.72€,,1.566768112594999,13.4,5/5,"J'adore ce café, merci ! ☕",0
O000606,C0105,2025-11-30 09:42:00,PARIS,store,espresso ,1,197,VIP,0.0,15.7,4,"Très bon, je recommanderai 👍",0
O001045,C0266,03/09/2025 12:44,  Paris  ,app ,  americano  ,1,2.27,,6.77420549681157,31.9,5,"Livraison rapide, produit conforme.",0
O000569,C0014,29/10/2025 18:34,BORDEAUX,app,MOCHA,1,4.4,VIP,5.315617924787833,21.0,4,"Parfait,  rien  à  dire.",0
O001733,C0341,05/09/2025 18:17,Lyon ,Web,espresso ,3,"1,89",,1.9939557160846164,17.0,4,"livraison rapide, produit conforme.",0
O002543,C0096,2025/09/13,Marseille,web, cookie,1,1.93,,1.1657139899295546,22.2,5,"accueil top, commande nickel.",0
O000858,C0288,2025-09-23 13:59:00,paris,  app  ,mocha ,2,4.27,,10.429775167309565,38.2,4,"Très bon, je recommanderai 👍 !!!",0
O002473,C0301,07/09/2025 08:02,Paris,app,latte,2,"3,97",STUDENT,0.17227170118502838,3.7,5,Super latte ! Rapide et délicieux 😍,0
O000818,C0084,2026-01-08 12:21:00,Paris,stroe ,sandwich,1,5.08€,,0.0,14.3,4,"J'adore ce café, merci ! ☕",0
O002031,C0350,14/10/2025 14:03,  Paris  ,APP,  tea  ,1,2.57,WELCOME10,3.6383705381296396,19.3,4,super tea ! rapide et délicieux 😍 !!!,0
O001878,C0089,2025-10-08 18:16:00, Paris,  wbe  , espresso,1,2.54€,HAPPYHOUR,0.4201113438631228,18.7,4,"J'adore ce café, merci ! ☕",0
O000142,C0096,2025-10-31 19:12:00,Marseille , ewb, americano,1,2.35,WELCOME10,0.717052040574312,22.9,2,"Commande incorrecte, vraiment nul.",1
O000444,C0183,02-10-25 12h16,  Nantes  ,APP,MOHCA,2,3.61,STUDENT,6.5295560160583666,41.7,1,déçue… mocha froid et pas bon 😡,1
O001175,C0398,29/12/2025 19:38,Paris,store,cookie ,2,2.31,,0.0,15.8,4,"Accueil top, commande nickel.",0
O000487,C0151,15/09/2025 09:57,  Paris  ,App,Latte,1,4.0,VIP,4.895718189111391,18.6,4,"Accueil top, commande nickel.",0
O000882,C0057,2025/12/07, Bordeaux, app,Espresso,4,2.2,STUDENT,1.4464112700021359,11.1,5,Super espresso ! Rapide et délicieux 😍,0
O002565,C0418,07/12/2025 18:09,Nice ,Store,espresso ,2,"1,94",,0.0,19.7,5,Super espresso ! Rapide et délicieux 😍 !!!,0
O001085,C0046,2026-01-04 13:28:00,PARIS, app,latte ,1,381,,2.8900059219066248,20.8,5,,0
O001300,C0157,2025-10-04 17:19:00,bordeaux, store,Americano,2,"2,44",HAPPYHOUR,0.0,6.5,5,"Livraison rapide, produit conforme.",0
O000176,C0093,14/10/2025 13:38,T oulouse,STORE,Latte,1,"4,12",,0.0,18.3,5,Super latte ! Rapide et délicieux 😍,0
O001095,C0004,2025-11-11 17:06:00,nice,App,brownie,1,2.15,,3.318988015291868,23.5,5,,0
O002701,C0159,2025-10-23 12:21:00,Lyon,  app  ,cappuccino ,1,"3,35",,1.682371995120419,26.6,5,Super cappuccino ! Rapide et délicieux 😍,0
O002847,C0048,27/12/2025 12:03, Lille,stroe,mocha ,2,3.67€,,0.0,15.2,4,"Livraison rapide, produit conforme.",0
O001964,C0347,2025-12-11 20:41:00,toulouse,app ,Tea,1,2.82,HAPPYHOUR,,8.7,4,"Livraison rapide, produit conforme.",0
O002682,C0005,2025-10-12 09:41:00,  Toulouse  , store,ESPRESSO,3,178,VIP,0.0,2.0,4,"J'adore ce café, merci ! ☕",0
O002098,C0120,2025-12-26 14:13:00,Paris,app ,Espresso,-1,1.63,,2.8139843728140335,13.4,,"Accueil top, commande nickel.",0
O002156,C0270,2025-10-29 13:14:00,Lyon,store,americano ,0,2.15,,0.0,14.9,5,Super americano ! Rapide et délicieux 😍,0
O001557,C0371,2025-12-24 20:44:00, Lyon,app,  cookie  ,1,,STUDENT,1.3817016408385774,4.8,3,"Très bon, je recommanderai 👍",0
O001671,C0443,28/12/2025 13:16,Lille,store ,  cappuccino  ,1,33.97,HAPPYHOUR,0.0,18.9,4,"Très bon, je recommanderai 👍",0
O000178,C0313,04/09/2025 12:35,Bordeaux,app ,americano ,1,1.91€,,2.152646355672656,21.8,4,"Livraison  rapide,  produit  conforme.",0
O001079,C0350,2025-10-12 19:59:00,PARIS,App,Tea,1,2.62,,3.9150416722823977,26.7,2,,1
O000599,C0109,2025-11-18 09:58:00,  Paris  ,app ,  cappuccino  ,1,3.88,,,-14.4,4,,0
O002191,C0130,2025/09/05, Paris,app ,  te a ,2,244,WELCOME10,2.976514889308001,15.7,5/5,"Accueil top, commande nickel.",0
O002532,C0332,14-11-25 09h38,  Nantes  , app,  brownie  ,6,2.32,,2.7123095711283267,21.7,5,"Très  bon,  je  recommanderai  👍",0
O002668,C0069,2025-12-14 12:20:00,APRIS,web,ocokie,4,1.97,,5.122236593172129,22.1,5,"Parfait, rien à dire.",0
O002787,C0153,2025-09-09 18:19:00,iNce, pap,americano,2,2.71,,1.16421347540493,24.2,5,"Livraison rapide, produit conforme.",0
O000480,C0033,20/12/2025 17:23,Lyon,web, tea,1,256,,4.856425860411505,20.2,4,"Accueil top, commande nickel. !!!",0
O001968,C0162,2025-11-22 19:19:00,PARIS,  web  ,espresso ,1,2.09,VIP,4.700181504152143,25.3,2,,1
O001058,C0269,2025-09-23 20:07:00,  Paris  ,  web  ,americano,2,2.08€,HAPPYHOUR,1.7165948403819227,3.7,4,"Parfait, rien à dire.",0
O002269,C0029,12/14/2025 12:11 PM,Toulouse,WEB,  espresso  ,2,2.18,,7.072296253966678,35.8,3,"Livraison rapide, produit conforme.",0
O000534,C0024,14/09/2025 12:09,paris,app ,Latte,1,"4,20",,0.2778443402317678,23.0,1,"Pas bon, trop sucré / trop amer. !!!",1
O001104,C0155,20/11/2025 12:02,  Bordeaux  ,STORE,espresso ,1,,VIP,,7.7,5,"Parfait, rien à dire.",0
O001107,C0128,2026/01/01,PARIS, store,Latte,1,,,0.0,17.4,4,,0
O002928,C0001,25/09/2025 17:54,paris,Store, brownie,1,"2,28",,0.0,7.9,4,"Parfait, rien à dire. !!!",0
O001124,C0081,2025-11-09 19:06:00,nantes,web ,brownie,1,2.55€,,2.040424487867559,15.1,4/5,"Accueil top, commande nickel.",0
O000943,C0247,2025/09/18,PARIS, pap,Sandwich,1,545,,4.903044353244649,12.5,5,"Très bon, je recommanderai 👍",0
O000163,C0083,2025-11-13 09:58:00,  Marseille  ,store ,tea,2,2.57,WELCOME10,0.0,16.6,5,"livraison rapide, produit conforme.",0
O001552,C0301,2026-01-05 12:17:00,Paris ,app,  sandiwch  ,1,5.05,WELCOME10,,15.5,4,,0
O000966,C0270,09/01/2026 18:47,Lyon ,Store,brownie,1,2.39,VIP,0.0,19.5,1,"Livraison rapide, produit conforme.",0
O000472,C0018,30/10/2025 14:24,nanets,app,  tea  ,1,2.23,,2.686127249645024,17.3,3,"J'adore ce café, merci ! ☕",0
O000845,C0369,2025/10/18,Nantes ,store,americano ,1,2.46,,,-1.8,5,Super  americano  !  Rapide  et  délicieux  😍,0
O000999,C0434,2025-10-14 17:10:00,PARIS,app,espresso,2,1.82€,,2.3533433803295396,14.6,5,Super espresso ! Rapide et délicieux 😍,0
O001905,C0433,12/09/2025 10:34,lille,  app  ,americano,1,2.09,,2.6879632404206215,7.4,3,Super americano ! Rapide et délicieux 😍,0
O000031,C0237,27-09-25 14h06,  Paris  ,app ,cokoie ,3,1.39,,0.18865755819749597,13.4,4,"j'adore ce café, merci ! ☕",0
O002891,C0315,2025-11-11 19:21:00,Paris,Web,Espresso,1,2.1,,3.041854987247653,149.7,1,"Trop long, 150 min d'attente, inadmissible.",1
O000424,C0096,2025-10-30 13:28:00,Marseille ,web ,  cappuccino  ,1,3.41€,,3.6145203141028874,20.2,1,Déçue… cappuccino froid et pas bon 😡,1
O000512,C0171,2025-09-16 10:29:00,lyon, app,latte ,0,3.56,HAPPYHOUR,1.0473384846265232,12.5,1,"Livraison rapide, produit conforme.",0
O002759,C0150,2025-12-09 09:51:00,  Paris  ,app,ESPRESSO,1,2.19,,4.027441878271423,20.0,4,,0
O002738,C0364,04/11/2025 19:31,Marseille , app,  sandwich  ,1,5.08,,5.2245764766978775,27.1,5,"Parfait, rien à dire.",0
O001394,C0128,10/20/2025 12:41 PM,paris,store,MOCHA,2,4.02,VIP,,11.2,5,"Très bon, je recommanderai 👍",0
O001587,C0312,2025/11/21,Lyon,Store,,1,5.28,,0.0,12.2,5,"J'adore ce café, merci ! ☕",0
O001930,C0319,2025-10-10 19:49:00,,  app  ,  maericano  ,3,2.28,,,18.7,4,,0
O002498,C0176,10/11/2025 19:21,Paris,app ,omcha,1,"4,17",,1.264629787931124,23.8,5,Super mocha ! Rapide et délicieux 😍,0
O000788,C0357,2025-11-26 17:31:00,Paris , app,TEA,1,2.94,,1.4835829053213108,12.8,5,"Livraison rapide, produit conforme.",0
O002637,C0098,14-01-26 12h25,  Lyon  ,App,maericano ,1,2.10€,,4.75734604677698,31.3,4/5,"Très bon, je recommanderai 👍",0
O002539,C0359,05/11/2025 20:12,  Paris  ,  app  ,sandwich,2,4.81€,,3.610808254294638,17.3,5,,0
O000403,C0118,10/10/2025 12:21,MARSEILLE,,ESPRESSO,-1,202,,1.8540369163701198,27.6,4,,0
O000434,C0382,2025/12/03,Bordeaux,app,brownie ,1,"2,05",,3.982528784865171,24.4,4,,0
O001152,C0418,2025/12/28,Nice,  store  ,Latte,1,4.20€,,0.0,5.0,4,,0
O000074,C0145,2025-12-07 12:31:00,Bordeaux ,App,tea,1,1.87,STUDENT,1.7803894634174366,18.5,5,"Livraison rapide, produit conforme.",0
O001537,C0200,11-01-26 08h47,Marseille,app,  latte  ,2,3.55,,1.7744505067516736,10.8,4,"très bon, je recommanderai 👍",0
O002710,C0322,21-09-25 10h22,  Toulouse  ,Web,Cookie,1,1.62,,2.451357789407859,13.2,,"Très bon, je recommanderai 👍",0
O000622,C0171,02/10/2025 12:48,  Lyon  ,App,espresso,1,"2,10",,0.47047167100233367,12.6,4,,0
O001438,C0422,25/09/2025 13:39, Lille, app,AMERICANO,3,2.24,VIP,,27.6,4,"Accueil top, commande nickel.",0
O001560,C0167,2025-09-19 18:31:00,  Paris  ,Store,,3,142,HAPPYHOUR,0.0,140.5,4,,0
O001567,C0130,14-01-26 18h08,  Paris  ,App,latte,0,3.24,,1.4676404495731463,28.1,3,Super latte ! Rapide et délicieux 😍,0
O000325,C0217,08/01/2026 19:07,LYON,app,espresso,1,2.08,HAPPYHOUR,2.0466750127916895,26.7,4,"J'adore ce café, merci ! ☕",0
O000333,C0066,23/10/2025 13:54,PARIS,web,espresso,3,1.69€,,2.7642783773336457,19.1,5,"Très bon, je recommanderai 👍",0
O001393,C0265,2025-10-02 14:24:00, Paris,  app  ,  americano  ,2,2.49,,3.37947448942437,18.7,2,Déçue… americano froid et pas bon 😡,1
O000651,C0284,2025/12/30,PARIS,Store,latte,3,3.93,HAPPYHOUR,,9.9,4/5,"Parfait, rien à dire.",0
O002237,C0265,21/11/2025 18:53,paris,  app  ,cappuccino ,1,3.64,,1.7498883732215582,25.8,4,"Parfait, rien à dire.",0
O001534,C0441,27-12-25 18h19,Lille,APP,COKOIE,1,1.95,WELCOME10,0.10027114909128569,18.7,4/5,"J'adore  ce  café,  merci  !  ☕",0
O002164,C0224,2025/09/24,NANTES,store,COOKIE,1,"2,36",,0.0,14.6,5,"Livraison rapide, produit conforme.",0
O000544,C0171,09/09/2025 20:06,  Lyon  ,App,tea,1,275,VIP,2.306004261990624,13.4,4/5,,0
O002959,C0105,2025-09-20 13:14:00,Paris,store,cookie,3,1.77,HAPPYHOUR,0.0,10.0,4,Super cookie ! Rapide et délicieux 😍,0
O001819,C0388,2025-12-03 08:42:00,oTulouse,App,cappuccino,1,"3,74",,1.6932586907621874,12.9,4,,0
O001625,C0378,2026-01-02 20:44:00, Lyon,APP,  cookie  ,2,1.78,,1.5937647887223385,7.9,4,,0
O001178,C0225,27-09-25 12h43,BORDEAUX,app,americano,2,"2,13",,,14.5,1,"Accueil top, commande nickel.",0
O000680,C0350,30-11-25 18h57, Paris,APP,ESPRESSO,1,1.6,VIP,4.70297157063617,27.4,5,"Livraison rapide, produit conforme.",0
O002097,C0320,2025-10-08 17:31:00,Paris ,APP,  americano  ,1,2.1,,1.7671517940684602,15.6,4/5,,0
O002030,C0427,2025-10-19 18:05:00,PARIS,Web,Sandwich,2,5.76,,2.8236508459439595,22.7,5,"Livraison rapide, produit conforme.",0
O001660,C0166,2025-09-23 12:56:00,NANTES,app, sandwich,1,522,,2.0680348312432795,18.2,5,,0
O001638,C0291,2025/12/16,Paris,APP,  cappuccino  ,1,3.42,HAPPYHOUR,0.7409441321811351,25.5,5,,0
O000240,C0214,2025-10-06 13:12:00, Nice,App,  sandwich  ,1,5.32,,0.8012035071410782,10.9,4,Super sandwich ! Rapide et délicieux 😍,0
O002125,C0075,2025-09-27 19:16:00,PARIS,app,Cookie,0,1.57,,1.303682540084484,19.3,,Super cookie ! Rapide et délicieux 😍,0
O002620,C0168,2025-09-10 08:44:00,Marseille ,App,americano,3,2.07,STUDENT,4.7938402248724845,20.5,5,"Parfait,  rien  à  dire.  !!!",0
O002291,C0017,2025-11-21 17:01:00,pairs,web ,sandwich,1,5.41,,4.7587691717771525,20.9,2,Déçue… sandwich froid et pas bon 😡 !!!,1
O000765,C0139,28-10-25 17h07,  Paris  ,Web,MOCHA,1,4.31€,STUDENT,1.5765971021800413,16.6,4/5,"J'adore ce café, merci ! ☕",0
O001129,C0002,20/12/2025 19:34,paris,  app  ,tea,1,2.67,,0.7314653616867279,23.3,3,"Accueil top, commande nickel. !!!",0
O001886,C0325,27-12-25 17h34, Nice, store, espresso,2,2.08,,0.0,6.1,5,"Accueil top, commande nickel. !!!",0
O001117,C0045,04/01/2026 12:37, Marseille,  store  ,cookie,1,"1,40",,,13.4,,"Parfait, rien à dire.",0
O001103,C0435,28/11/2025 08:04, Paris,store, espresso,5,1.75,,0.0,4.0,5,"Livraison rapide, produit conforme.",0
O002848,C0253,25/09/2025 17:46,Paris, web,  espresso  ,2,2.04,,,3.9,5/5,"Très bon, je recommanderai 👍",0
O002331,C0026,2025-10-30 10:51:00,Paris,store,americano,1,2.74,,0.0,0.9,1,Super americano ! Rapide et délicieux 😍,0
O001362,C0267,2025-09-03 09:35:00,lille,STORE,  mocha  ,1,3.77,VIP,,0.0,3,"Très bon, je recommanderai 👍",0
O002317,C0298,2025/09/23,NNATES, store,tea,2,2.63,WELCOME10,0.0,-4.4,2,"Commande incorrecte, vraiment nul.",1
O001408,C0266,2025-11-21 12:02:00,paris,app,  tea  ,1,2.73,,2.6241248210222103,26.8,4/5,Super tea ! Rapide et délicieux 😍,0
O002530,C0248,2025/12/10,Marseille ,web,COOIKE,1,1.66,,1.5973906360229666,21.0,4/5,"Très bon, je recommanderai 👍",0
O000344,C0274,2025-09-27 12:39:00,LYON, app, brownie,2,2.46€,,1.907459605958287,22.0,5/5,"Accueil  top,  commande  nickel.",0
O001106,C0238,29/12/2025 18:34,,store,americano,1,"2,49",,0.0,16.2,4,,0
O002593,C0254,21/11/2025 20:05,Paris ,app, latte,1,"4,30",,2.2863295460206596,12.6,5,"Livraison rapide, produit conforme.",0
O000558,C0008,04-12-25 12h28,Toulouse ,,sandwich,1,5.42,,,17.7,5,"Accueil top, commande nickel.",0
O001476,C0363,2025/10/18,,  app  ,latte,-1,3.96,,1.6966287678328313,14.6,5,"Très  bon,  je  recommanderai  👍",0
O002704,C0287,2025-12-23 08:32:00,Nantes,app,cappuccino,1,3.36,VIP,0.9656075086044611,9.7,3,Super cappuccino ! Rapide et délicieux 😍 !!!,0
O000595,C0162,23/12/2025 14:36, Paris,web ,  sandwich  ,1,5.46€,,2.1956749419521313,17.0,4/5,"Très bon, je recommanderai 👍",0
O001558,C0449,13/01/2026 17:15,PARIS, app,Latte,1,"3,55",HAPPYHOUR,1.308500809120981,13.2,,"J'adore ce café, merci ! ☕",0
O000412,C0141,2025-11-02 19:56:00,Paris,WEB, latte,3,3.59,,1.8680106684380386,22.4,5,"J'adore ce café, merci ! ☕",0
O001056,C0051,25-12-25 18h43,  Toulouse  ,app ,tae ,1,2.71,,0.8019081569335185,22.1,3,"J'adore  ce  café,  merci  !  ☕  !!!",0
O002474,C0170,2025/12/29,Lille,STORE,  brownie  ,0,"2,56",,0.0,17.0,4,"Accueil top, commande nickel.",0
O000109,C0407,04/10/2025 10:39,Paris,store , tea,1,2.31,,0.0,0.0,5,,0
O002026,C0305,28/09/2025 09:46,Bordeaux, web,AMERICANO,2,2.5,,1.5066797812562711,12.2,5,,0
O002707,C0096,30/11/2025 19:04,,WEB,tea ,1,267,,1.5672185286292797,17.7,2,,1
O000319,C0058,2025-10-17 18:21:00,PARIS,App,espresso,1,1.56,HAPPYHOUR,1.226905656251308,20.5,2/5,"Trop long, 20 min d'attente, inadmissible.",1
O002719,C0414,2025-09-08 17:39:00,bordeaux,APP,cappucicno,1,3.94,WELCOME10,1.4416337448842882,8.6,1,"Service catastrophique, je ne reviendrai pas. !!!",1
O000841,C0396,16/10/2025 14:23,nantes,  web  ,  espresso  ,1,"1,58",WELCOME10,4.776339082294876,20.1,4,"Livraison rapide, produit conforme.",0
O002958,C0398,12/09/2025 12:42,Paris, store,MOCHA,1,4.15,,0.0,8.8,3,Super mocha ! Rapide et délicieux 😍,0
O001352,C0202,2025-10-03 08:09:00,Lyon, app,  americano  ,3,237,VIP,1.5980995867407275,19.6,2,,1
O002826,C0313,2025-11-01 20:01:00,  Bordeaux  ,app,espresso ,1,1.52,VIP,1.9136511607493283,14.5,4,,0
O002367,C0424,2025-09-04 12:11:00,Paris,APP, americano,-1,"2,88",HAPPYHOUR,4.254369073494592,27.0,1,"J'adore ce café, merci ! ☕",0
O001883,C0267,13/12/2025 18:06, Lille,store, mocha,1,4.44,WELCOME10,0.0,18.2,4,Super mocha ! Rapide et délicieux 😍,0
O000681,C0341,24/10/2025 13:15, Lyon,  web  ,sandwich,1,5.63,VIP,,15.3,5,"Parfait, rien à dire.",0
O000730,C0127,10/10/2025 20:56,Marseille,web ,americano,2,2.2,,3.7989327462114737,21.9,4,"très bon, je recommanderai 👍 !!!",0
O000790,C0436,2025-09-28 09:39:00,Paris, web,cookie,1,1.94,,8.68135346776677,24.3,,,0
O001814,C0398,2026-01-09 19:19:00,  Paris  ,STORE,sandwich,2,576,,0.0,16.5,3,"livraison rapide, produit conforme.",0
O001346,C0381,2025-11-21 19:26:00,Paris,store,  brownie  ,1,3.05,,0.0,15.2,2,"Service catastrophique, je ne reviendrai pas. !!!",1
O001869,C0335,2025-11-06 18:43:00,paris,web,latte,1,330,HAPPYHOUR,32.626249160219714,80.7,2,"Trop  long,  81  min  d'attente,  inadmissible.",1
O002070,C0023,2025/12/14,ncie,  web  ,Sandwich,2,5.28,VIP,4.58321996749718,29.3,4,"Livraison rapide, produit conforme.",0
O000433,C0094,24/12/2025 19:35, Paris,store ,CAPPUCCINO,1,4.09,HAPPYHOUR,0.0,15.8,1,Déçue… cappuccino froid et pas bon 😡,1
O000565,C0442,15/09/2025 14:41,paris,web,Espresso,2,2.18,VIP,1.433910920449639,12.0,5,"Livraison rapide, produit conforme.",0
O001749,C0330,2025-10-19 20:14:00, Lyon,  app  ,Cookie,1,1.86,,3.5321260165344714,19.2,5,"Livraison rapide, produit conforme.",0
O001777,C0036,12/09/2025 10:25,  Paris  ,  web  ,mocha,1,4.14,HAPPYHOUR,2.694692251051691,18.7,,"Livraison rapide, produit conforme. !!!",0
O000071,C0203,2025-10-08 18:22:00, Nantes,app,mocha,1,3.94,,0.9203605942410833,18.2,4,Super mocha ! Rapide et délicieux 😍,0
O001789,C0187,23/12/2025 14:42,MARSEILLE,store ,tea ,3,2.39€,,0.0,6.9,5,Super  tea  !  Rapide  et  délicieux  😍,0
O001230,C0004,2025-09-20 19:11:00,Nice,app,brownie ,3,"2,31",,1.038285375560863,23.2,5,,0
O001513,C0072,2025-09-30 13:55:00,Lyon,App, aemricano,2,2.9,,0.3971161615050746,15.3,3,"Livraison rapide, produit conforme.",0
O000057,C0266,2025-12-08 10:00:00,Paris ,app,americaon ,2,"2,36",WELCOME10,2.080085695187745,20.6,1,"Service catastrophique, je ne reviendrai pas.",1
O001602,C0365,04/10/2025 12:41,LILLE,web,BROWNIE,2,2.32€,,1.167106152831084,15.0,5,"Très bon, je recommanderai 👍",0
O000652,C0435,25/10/2025 14:55, Paris,store ,Brownie,1,2.52,,0.0,4.3,5,"Livraison rapide, produit conforme.",0
O002177,C0063,2025/11/06,  Paris  ,app,BROWNIE,1,2.39,,1.3297701272359952,17.5,,"Très bon, je recommanderai 👍",0
O000898,C0203,12/12/2025 14:31,  Nantes  , app,tea,1,2.28€,,3.403416168858478,11.4,5,"J'adore ce café, merci ! ☕",0
O000786,C0420,03-01-26 08h04,  Bordeaux  ,app,TEA,-1,2.64,STUDENT,6.556510168756626,25.0,1,"Trop  long,  25  min  d'attente,  inadmissible.",1
O000310,C0279,2025-11-24 17:18:00,Marseille,web,latte,1,3.87€,,3.7480345619987414,16.6,5,Super latte ! Rapide et délicieux 😍,0
